seqName	alignmentAssignedSegment	diamondAssignedSegment	total_length	weighted_identity_sum	n_hits	composite_score
LOC_0002GQZ.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_0002GRX.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_0002GSV.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_0002GTT.1	h1n1	h3n2	757	1092351.0	1	1443.0
LOC_0002GUR.1	h1n1	h3n2	757	1094622.0	1	1446.0
LOC_0002HAT.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_0002JTR.1	h3n2	h1n1pdm	757	1121117.0	1	1481.0
LOC_0002JUP.1	h3n2	h1n1pdm	757	1120360.0	1	1480.0
LOC_0002JVM.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_0002JWK.1	h3n2	h1n1pdm	757	1120360.0	1	1480.0
LOC_0002JXH.1	h3n2	h1n1pdm	757	1120360.0	1	1480.0
LOC_0002JYF.1	h3n2	h1n1pdm	757	1118846.0	1	1478.0
LOC_0002JZD.1	h3n2	h1n1pdm	757	1118846.0	1	1478.0
LOC_0002K0B.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_0002K19.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_0002KVL.1	h3n2	h1n1pdm	757	1118846.0	1	1478.0
LOC_0002LGC.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_0002LM1.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_0002LNZ.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_0002LQV.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_0002NFC.1	h1n1	h3n2	757	1096893.0	1	1449.0
LOC_0002PDF.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_0002PFB.1	h2n2	h1n1pdm	757	1110519.0	1	1467.0
LOC_0002QG8.1	h3n2	h1n1pdm	757	1111276.0	1	1468.0
LOC_0002QJ3.1	h3n2	h1n1pdm	757	1112790.0	1	1470.0
LOC_0002QK1.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_0002QLZ.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_0002QMX.1	h3n2	h1n1pdm	757	1112790.0	1	1470.0
LOC_0002QQR.1	h3n2	h1n1pdm	757	1112790.0	1	1470.0
LOC_0002QRP.1	h3n2	h1n1pdm	757	1094622.0	1	1446.0
LOC_0002QSM.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_0002QVF.1	h1n1	h3n2	757	1092351.0	1	1443.0
LOC_0002RCF.1	h1n1	h3n2	757	1093108.0	1	1444.0
LOC_0002RNU.1	h1n1	h3n2	757	1096893.0	1	1449.0
LOC_0002TLW.1	h1n1	h3n2	757	1093108.0	1	1444.0
LOC_0002TMU.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_0002TNS.1	h3n2	h1n1pdm	757	1120360.0	1	1480.0
LOC_0002TPQ.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_0002TQN.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_0002TRL.1	h1n1	h3n2	757	1092351.0	1	1443.0
LOC_0002TSJ.1	h3n2	h1n1pdm	757	1118846.0	1	1478.0
LOC_0002TTG.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_0002TVC.1	h1n1	h1n1pdm	757	1091594.0	1	1442.0
LOC_0002TWA.1	h3n2	h1n1pdm	757	1118846.0	1	1478.0
LOC_0002TX8.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_0002TY6.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_0002TZ4.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_0002U02.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_0002U10.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_0002U2Y.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_0002VCB.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_0002VE7.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_0002VF5.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_0002VG3.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_0002VH0.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_0002VJY.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_0002VKW.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_00030RB.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_00030S9.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_00030T7.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_00030U5.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_00030V3.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_00030W1.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_00030XZ.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_00030YX.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_00031T6.1	h3n2	h1n1pdm	757	1118846.0	1	1478.0
LOC_00031U4.1	h3n2	h1n1pdm	757	1121117.0	1	1481.0
LOC_00031V2.1	h3n2	h1n1pdm	757	1119603.0	1	1479.0
LOC_00031W0.1	h3n2	h1n1pdm	757	1122631.0	1	1483.0
LOC_00031XY.1	h3n2	h1n1pdm	757	1122631.0	1	1483.0
LOC_00031YW.1	h3n2	h1n1pdm	757	1123388.0	1	1484.0
LOC_00031ZU.1	h3n2	h1n1pdm	757	1121874.0	1	1482.0
LOC_000320S.1	h3n2	h1n1pdm	757	1122631.0	1	1483.0
LOC_000321Q.1	h3n2	h1n1pdm	757	1119603.0	1	1479.0
LOC_000322N.1	h2n2	h1n1pdm	757	1110519.0	1	1467.0
LOC_000323L.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000324J.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000325G.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000326E.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000327C.1	h3n2	h1n1pdm	757	1118846.0	1	1478.0
LOC_000328A.1	h3n2	h1n1pdm	757	1121117.0	1	1481.0
LOC_0003298.1	h3n2	h1n1pdm	757	1122631.0	1	1483.0
LOC_00032A6.1	h3n2	h1n1pdm	757	1121117.0	1	1481.0
LOC_00032B4.1	h3n2	h1n1pdm	757	1119603.0	1	1479.0
LOC_00032C2.1	h3n2	h1n1pdm	757	1118846.0	1	1478.0
LOC_00032D0.1	h3n2	h1n1pdm	757	1119603.0	1	1479.0
LOC_00032EY.1	h3n2	h1n1pdm	757	1118846.0	1	1478.0
LOC_00032FW.1	h3n2	h1n1pdm	757	1122631.0	1	1483.0
LOC_00032GU.1	h3n2	h1n1pdm	757	1122631.0	1	1483.0
LOC_00032HR.1	h3n2	h1n1pdm	757	1121874.0	1	1482.0
LOC_00032JP.1	h3n2	h1n1pdm	757	1118846.0	1	1478.0
LOC_00032KM.1	h3n2	h1n1pdm	757	1118846.0	1	1478.0
LOC_00032LK.1	h3n2	h1n1pdm	757	1123388.0	1	1484.0
LOC_00032MH.1	h3n2	h1n1pdm	757	1121117.0	1	1481.0
LOC_00032NF.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_00032PD.1	h3n2	h1n1pdm	757	1119603.0	1	1479.0
LOC_00032QB.1	h3n2	h1n1pdm	757	1118846.0	1	1478.0
LOC_00032R9.1	h3n2	h1n1pdm	757	1119603.0	1	1479.0
LOC_00033WY.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_00033XW.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_00033YU.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_00033ZS.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000340Q.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_00035CZ.1	h1n1	h1n1pdm	674	866764.0	1	1286.0
LOC_00035ME.1	h1n1	h1n1pdm	757	1092351.0	1	1443.0
LOC_00035NC.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_00035WW.1	h3n2	h1n1pdm	757	1119603.0	1	1479.0
LOC_00035XU.1	h3n2	h1n1pdm	757	1122631.0	1	1483.0
LOC_00035YS.1	h3n2	h1n1pdm	757	1119603.0	1	1479.0
LOC_00035ZQ.1	h3n2	h1n1pdm	757	1118846.0	1	1478.0
LOC_000360N.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000361L.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000362J.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000363G.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000364E.1	h1n1	h3n2	757	1093108.0	1	1444.0
LOC_000365C.1	h1n1	h3n2	757	1093108.0	1	1444.0
LOC_000366A.1	h1n1	h1n1pdm	757	1093108.0	1	1444.0
LOC_0003678.1	h1n1	h1n1pdm	757	1093108.0	1	1444.0
LOC_0003686.1	h1n1	h1n1pdm	757	1093108.0	1	1444.0
LOC_0003694.1	h1n1	h3n2	757	1093108.0	1	1444.0
LOC_00036A2.1	h1n1	h3n2	757	1091594.0	1	1442.0
LOC_00036B0.1	h1n1	h3n2	757	1096136.0	1	1448.0
LOC_000373F.1	h1n1	h2n2	757	1105977.0	1	1461.0
LOC_000374D.1	h1n1	h2n2	757	1106734.0	1	1462.0
LOC_00037BZ.1	h1n1	h2n2	757	517788.0	1	684.0
LOC_00037DV.1	h3n2	h1n1pdm	757	700982.0	1	926.0
LOC_00037ET.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_00037FR.1	h3n2	h1n1pdm	757	1122631.0	1	1483.0
LOC_00037GP.1	h1n1	h2n2	757	1106734.0	1	1462.0
LOC_00037HL.1	h3n2	h1n1pdm	757	1119603.0	1	1479.0
LOC_00037JJ.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_00037KG.1	h1n1	h2n2	757	1106734.0	1	1462.0
LOC_00037LE.1	h1n1	h2n2	757	1106734.0	1	1462.0
LOC_00037MC.1	h3n2	h1n1pdm	757	1118846.0	1	1478.0
LOC_00037NA.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_00037P8.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_00037R4.1	h1n1	h2n2	757	1107491.0	1	1463.0
LOC_00037WU.1	h1n1	h3n2	757	1102192.0	1	1456.0
LOC_0003ABW.1	h1n1	h1n1pdm	757	1093865.0	1	1445.0
LOC_0003ACU.1	h1n1	h3n2	757	1091594.0	1	1442.0
LOC_0003AR1.1	h1n1	h2n2	757	1089323.0	1	1439.0
LOC_0003AVT.1	h2n2	h1n1pdm	757	1103706.0	1	1458.0
LOC_0003AWR.1	h1n1	h2n2	757	1101435.0	1	1455.0
LOC_0003AXP.1	h2n2	h1n1pdm	757	1099164.0	1	1452.0
LOC_0003JJ7.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_0003JK5.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_0003JL3.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_0003JM1.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_0003JNZ.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_0003JPX.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_0003JQV.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_0003TQL.1	h1n1	h2n2	757	1108248.0	1	1464.0
LOC_0003TRJ.1	h1n1	h2n2	757	1105977.0	1	1461.0
LOC_0003TY4.1	h1n1	h3n2	757	1099164.0	1	1452.0
LOC_0003TZ2.1	h1n1	h2n2	757	1106734.0	1	1462.0
LOC_0003U00.1	h1n1	h2n2	757	1105977.0	1	1461.0
LOC_0003U7L.1	h1n1	h3n2	757	1095379.0	1	1447.0
LOC_0003VC9.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_0003VD7.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_0003VE5.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_0003VF3.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_0003VG1.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_0003VJW.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_0003VKU.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_0003VLS.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_0003VMQ.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_0003VNN.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_0003VPL.1	h3n2	h1n1pdm	757	1112790.0	1	1470.0
LOC_0003VQJ.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_0003VRG.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_0003VSE.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_0003VTC.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_0003VUA.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_0003YHV.1	h3n2	h1n1pdm	757	1111276.0	1	1468.0
LOC_0003YJT.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_0003YKR.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_0003YLP.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_0003YMM.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_0003YNK.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_0003YPH.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_0003YQF.1	h3n2	h1n1pdm	757	1112790.0	1	1470.0
LOC_0003YRD.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_0003YSB.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_0003YT9.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_0003YU7.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_0003YV5.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_0003YW3.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_0003YX1.1	h3n2	h1n1pdm	757	1111276.0	1	1468.0
LOC_0003YYZ.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_0003YZX.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_0003Z0V.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_0003Z1T.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_0003Z2R.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_0003Z3P.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_0003Z4M.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_0003Z5K.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_0003Z6H.1	h3n2	h1n1pdm	757	1112790.0	1	1470.0
LOC_0003Z7F.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_0003Z8D.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_0003Z9B.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_0003ZA9.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_0003ZB7.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_0003ZC5.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_0003ZD3.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_0003ZE1.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_0003ZPG.1	h1n1	h3n2	757	1096893.0	1	1449.0
LOC_000403L.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_00040FW.1	h1n1	h3n2	757	1096893.0	1	1449.0
LOC_00040HR.1	h1n1	h3n2	757	1096893.0	1	1449.0
LOC_00040JP.1	h1n1	h3n2	757	1096893.0	1	1449.0
LOC_00040QB.1	h1n1	h3n2	757	1096893.0	1	1449.0
LOC_00040ZT.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_00041EX.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_00041NE.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_00044KH.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_00044LF.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_00044MD.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_00044NB.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_00044P9.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_00044Q7.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_00044R5.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_00044S3.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_00044T1.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_00044UZ.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_00044VX.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_00044WV.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_00044XT.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_00044YR.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_00044ZP.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000450M.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000451K.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000452H.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000453F.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000454D.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000455B.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_0004569.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_0004577.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_0004585.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_0004593.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_00045A1.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_00045BZ.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_00045CX.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_00045DV.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_00045ET.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_00045FR.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_00045GP.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_00045HL.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_00045JJ.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_00045KG.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_00045LE.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_00045MC.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_00045NA.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_00045P8.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_00045Q6.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_00045R4.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_00045S2.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_00045T0.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_00045UY.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_00045VW.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_00045WU.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_00045XS.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_00045YQ.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_00045ZN.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000460L.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000461J.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000462G.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000463E.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000464C.1	h1n1	h3n2	757	1096893.0	1	1449.0
LOC_000465A.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_0004668.1	h1n1	h3n2	757	1096893.0	1	1449.0
LOC_0004676.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_0004684.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_0004692.1	h1n1	h3n2	757	1095379.0	1	1447.0
LOC_00046A0.1	h1n1	h3n2	757	1095379.0	1	1447.0
LOC_00046CW.1	h1n1	h3n2	757	1094622.0	1	1446.0
LOC_00046DU.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_00046ES.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_00046TZ.1	h3n2	h1n1pdm	103	21527.0	1	209.0
LOC_0004791.1	h1n1	h3n2	757	1080996.0	1	1428.0
LOC_00049CT.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_00049DR.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_00049FM.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_00049GK.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_00049HG.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_00049JE.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_00049KC.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_00049LA.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_00049M8.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_00049N6.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_00049P4.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_00049Q2.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_00049R0.1	h3n2	h1n1pdm	757	1112790.0	1	1470.0
LOC_00049SY.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_00049TW.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_00049UU.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_00049VS.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_00049WQ.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_0004BM6.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_0004BN4.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_0004BP2.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_0004CRX.1	h2n2	h1n1pdm	757	1105977.0	1	1461.0
LOC_0004CSV.1	h2n2	h1n1pdm	757	1105977.0	1	1461.0
LOC_0004CTT.1	h2n2	h1n1pdm	757	1105977.0	1	1461.0
LOC_0004CUR.1	h2n2	h1n1pdm	757	1105977.0	1	1461.0
LOC_0004CVP.1	h3n2	h1n1pdm	757	571535.0	1	755.0
LOC_0004DEK.1	h3n2	h1n1pdm	757	1118846.0	1	1478.0
LOC_0004DFH.1	h3n2	h1n1pdm	757	1118846.0	1	1478.0
LOC_0004DHC.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_0004DJA.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_0004DK8.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_0004DN2.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_0004P5T.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_0004P6R.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_0004P7P.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_0004Q4U.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_0004Q5S.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_0004Q7N.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_0004Q8L.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_0004Q9J.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_0004QAG.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_0004QCC.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_0004QDA.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_0004QE8.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_0004QF6.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_0004R5R.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_0004R7M.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_0004R8K.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_0004R9H.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_0004RAF.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_0004RCB.1	h3n2	h1n1pdm	757	1112790.0	1	1470.0
LOC_0004RD9.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_0004RE7.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_0004RQL.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_0004RRJ.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_0004RTE.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_0004RVA.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_0004RW8.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_0004RY4.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_0004RZ2.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_0004S00.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_0004S1Y.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_0004S3U.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_0004S4S.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_0004S5Q.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_0004S6N.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_0004S8J.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_0004S9G.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_0004SAE.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_0004SBC.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_0004SD8.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_0004SE6.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_0004SF4.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_0004SG2.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_0004SJX.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_0004SKV.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_0004SLT.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
